case,x2,x3,x5,x7,x11,x13,x17,x19,x23,x29,r1,r2,r3,r4,r5
0,-0.312424023,-0.952704249,0.008961022,0.947104971,-0.571722688,0.957997517,-0.941201484,0.614988097,-0.962983078,-0.629020947,0.775895904,0.027811765,-0.386653227,-1.039107145,-0.457832579
0,0.041428587,-0.661815178,-0.776441494,0.597481429,-0.529045785,-0.869782356,0.907646268,-0.381773072,0.303947076,-0.983025958,-0.546754261,0.175032577,-0.471364949,0.264342646,0.226647991
0,0.724203592,-0.416343545,0.325459389,0.887741262,0.50323865,-0.231456956,-0.983007218,-0.585312147,0.781190244,-0.037721116,1.088428765,1.024120386,0.077449481,-0.217637136,0.287852506
1,-0.20688555,-0.890291102,-0.261351169,0.998430663,-0.935632381,0.538908225,-0.833781261,-0.367653143,-0.040286063,0.786627512,0.135837716,-0.096517484,-1.02281311,-0.013733859,0.565591554
1,-0.969048992,-0.365501089,0.583976346,-0.766302289,-0.980297226,0.998719501,0.852782378,-0.697456781,-0.269571169,-0.457689218,-0.716218037,-0.963221358,0.143439916,0.495985478,0.066156502
0,-0.794320054,0.830142507,-0.998110963,0.755496601,-0.434430466,0.892254902,0.669444188,-0.080464428,0.94089601,0.042387237,0.429360039,-0.292141316,0.075507753,-0.03624528,0.140680863
1,0.237520601,-0.412939511,-0.982776465,-0.053919803,0.508611351,-0.715550989,0.31246544,0.996961512,-0.920417004,0.900574074,-0.167775018,-0.471809607,-0.050112625,0.767187861,0.708356665
0,-0.625803539,-0.973929331,0.786428315,-0.010369915,0.978424479,-0.451153748,0.969015256,-0.7990691,0.760137504,0.394788005,-0.162291402,-0.28225504,-0.121925524,0.840551234,0.820368295
1,-0.422213085,0.991357117,-0.299639794,-0.738333434,-0.041163007,-0.888348747,0.220147616,-0.977206346,0.466302339,0.680354822,-0.509242459,-0.233910685,1.040967489,0.68669401,-0.088410965
0,0.884000124,-0.745395602,-0.347292734,0.131381963,0.893308685,0.9997939,0.54601677,0.091030605,-0.771842659,-0.717719665,-1.049293515,0.328714972,0.917917911,-0.690376314,-1.673982027
0,0.282632879,0.348144898,0.997616742,0.215773687,-0.710747103,0.473886264,0.079293424,-0.933796924,0.590603252,-0.974163966,1.382708158,0.165937074,-0.279103448,-0.642406401,0.188499402
0,-0.995909396,-0.135305052,0.224278129,-0.311416341,-0.477357426,0.554802701,0.69547992,-0.757560954,-0.862672538,0.966691795,-1.354985563,-1.214473467,-0.301991021,0.06821924,-0.458278031
1,-0.096258615,-0.801625918,-0.517886478,0.901327988,-0.967624243,-0.158080971,-0.034062305,-0.991499973,0.948194544,0.574928068,0.372057437,-1.562658787,-0.614611066,-0.763742909,-0.270408657
0,-0.900079371,0.625885995,-0.903176105,0.999974367,0.614653703,-0.209537743,0.636989941,-0.909230509,-0.890512952,-0.251338271,0.858052867,0.065820952,0.51027442,0.646169432,0.820058656
1,0.974951861,0.94393665,0.846867353,0.707373154,0.330837859,0.11265978,-0.329415239,-0.531165867,-0.846064902,-0.993885769,0.798831286,0.911246776,-0.371252493,0.811254581,1.39629647
0,0.098338557,-0.595310109,-0.858143438,0.426532934,-0.241256661,-0.989482368,0.998656987,0.149764848,-0.340384635,-0.800408977,0.245968551,0.862769832,-0.553523247,-0.271596475,0.128149424
0,-0.20348714,-0.887907157,-0.269720239,0.997676356,-0.942202353,0.519760501,-0.817125699,-0.398124056,-0.000365603,0.816703969,-0.408605377,1.036681336,-0.509971424,0.441719454,0.492402478
1,-0.363308457,0.974194187,-0.143644588,-0.8698196,0.306204498,-0.998163588,0.693654391,-0.92309906,0.939749487,0.994339853,0.013541427,-0.403344722,-0.659890723,-0.855111661,-0.518395586
1,0.130821716,-0.555198411,-0.897202086,0.320451377,-0.063767113,-0.99773033,0.946112666,0.444826641,-0.661919182,-0.438408144,-0.28116172,-0.24504937,-0.884907966,-1.806148954,-1.504275831
1,0.766405382,-0.500729504,0.172265069,0.764779255,0.768026611,0.177242651,-0.938048933,-0.941504332,0.167283085,0.771254339,0.619103279,0.25716119,0.51473424,-0.60482456,-0.552640041
1,0.86706249,0.709307304,0.263833308,-0.251787374,-0.96290489,-0.969333342,-0.275838232,0.239702304,0.959465904,0.28780028,0.444794847,1.075959526,0.053568066,0.193649873,0.389263263
0,0.956869746,0.90383334,0.740542888,0.51337283,-0.050402942,-0.338377071,-0.804436622,-0.94231951,-0.969348241,-0.424366232,-1.274720242,-0.098944558,-0.220374044,0.465222178,-0.061950921
1,-0.281914481,-0.93704908,-0.070866358,0.977005585,-0.706368986,0.878268981,-0.997335843,0.351151336,-0.801846072,-0.215250999,-1.078479439,-0.545655473,1.007580777,0.676627868,-0.36640224
1,-0.065285735,0.772898491,0.582716741,-0.848984673,0.910596592,0.352965628,-0.228050013,0.986460659,-0.999419406,-0.161212163,-0.453383788,-0.744181947,0.00853571,0.319360381,0.088400632
0,0.038354759,-0.665267396,-0.771571986,0.60608048,-0.543327175,-0.859742493,0.896361833,-0.408617259,0.337453327,-0.973867158,-0.361659967,0.194777827,-0.08229548,0.214525332,0.074843088
0,-0.959756559,0.414136001,-0.653088437,0.839475821,0.999986718,-0.96119121,-0.660859603,0.42349626,-0.131640005,0.833830027,-0.262350747,-0.664362581,-0.017056401,-0.160386553,-0.283033726
1,0.817300528,-0.604921706,-0.035574175,0.546772123,0.972309165,0.660009123,-0.485854731,-0.9007211,-0.711755516,0.867554208,1.444638047,-0.073724921,-0.696297677,-1.898160245,-0.827692383
1,0.204396674,0.458784871,0.963562596,-0.064886891,-0.339854467,0.85115768,-0.569988771,-0.920809683,0.999938952,-0.588006301,-0.280429835,-0.855795085,-0.17603066,-1.350715024,-1.402914611
1,0.284978089,-0.344703408,-0.99801998,-0.224124245,0.720145127,-0.459827817,-0.099998434,0.925232107,-0.567675691,0.965543916,0.759884179,0.522559534,-0.935318894,0.242689451,1.090290987
0,-0.969367326,-0.363695421,0.581349725,-0.763387435,-0.978867991,0.999109344,0.858469711,-0.70620506,-0.283857307,-0.44094327,0.172654727,-0.388383837,-0.465315765,0.294504237,0.613489483
1,-0.615034151,0.9783951,-0.76476404,-0.037683096,-0.960045996,0.369805326,-0.991186858,0.71406735,-0.852862409,-0.568722271,0.031829585,0.385494279,-0.20901952,0.247806931,0.368231483
1,0.542836481,0.075246921,-0.796610637,-0.94010555,0.696875137,0.980615033,-0.581356532,-0.998915158,0.452671135,-0.313733462,-1.983545937,-1.166037155,0.623034554,0.989597753,-0.313692493
1,-0.387854011,0.982390294,-0.20880939,-0.820415175,0.164777429,-0.973031196,0.515355182,-0.989775824,0.793970158,0.961717332,0.241127935,0.803082885,0.969692269,0.558522961,0.194240794
1,-0.137525255,-0.837308664,-0.426384487,0.954585935,-0.999646123,0.111128037,-0.377674068,-0.865200854,0.695866557,0.937389596,0.399285734,0.660734312,0.188406964,0.722152939,0.827592324
1,-0.101060495,0.805932029,0.507529273,-0.908514349,0.973981227,0.127037403,0.075014493,0.984496149,-0.929114628,-0.630723289,0.138940386,-0.044827814,0.006181467,-0.243567993,-0.177188533
1,0.807863446,-0.585404338,0.004899708,0.593320928,0.947670309,0.577431533,-0.601180541,-0.956644915,-0.569403278,0.959453095,-0.9179323,-0.968456155,0.126239837,0.131807618,-0.390278451
0,0.42147594,-0.132399852,-0.954659473,-0.672332145,0.999326521,0.454468343,-0.973921909,-0.204737728,0.88022698,-0.724811519,1.296491287,0.688184787,-0.547507986,-0.797907608,0.124092029
0,-0.725120733,0.908374385,-0.946633684,0.464473036,-0.860440624,0.974811045,-0.172434823,0.803342907,0.636176014,0.99983014,-0.834455799,-1.253798601,0.76890797,0.045095799,-0.756586085
0,0.98676711,0.970308208,0.918250166,0.841889917,0.624936227,0.490084633,0.185382257,0.02359566,-0.29755263,-0.710857844,-0.320209573,-1.018671273,-0.664054703,-0.333945005,-0.16202244
1,0.718866743,-0.405803584,0.343618893,0.899835972,0.466162401,-0.279888122,-0.968879634,-0.524423767,0.833389851,-0.148941011,1.29530004,1.729256226,-0.212049058,0.611618995,1.365293544
0,0.505974627,0.010368945,-0.857255569,-0.877868078,0.846394051,0.887610205,-0.835168533,-0.896970606,0.823583842,-0.81164496,0.910013998,-0.280472899,-0.399692784,-0.146497597,0.508355794
0,-0.097820107,0.803030587,0.514527225,-0.903692803,0.969766093,0.148003327,0.04738676,0.989450739,-0.942308664,-0.593391018,2.706679736,0.477020396,1.161951691,0.726193646,1.498557668
0,-0.62209222,-0.975520647,0.779039341,0.00625202,0.972694702,-0.423393605,0.978194068,-0.771138871,0.794473654,0.457071947,0.671913821,-0.472307186,-0.005124724,-0.029056133,0.309463139
0,-0.947261257,0.470031345,-0.728098478,0.909367614,0.975149814,-0.852724337,-0.360443841,0.042513332,-0.572792792,0.999842204,0.050511786,0.447108437,-1.228645202,-0.790580139,-0.151001645
0,0.277869098,-0.355113483,-0.996683942,-0.198781854,0.69128442,-0.502040116,-0.037185592,0.949621835,-0.63567048,0.987880159,1.362747886,0.438716331,-1.364712597,-0.793191474,0.570538768
1,0.678951241,0.32792064,-0.47094477,-0.967417713,-0.176905912,0.602493165,0.748664447,0.021580434,-0.9984016,0.818698484,-0.764859919,0.30472926,0.118264942,0.91842015,0.47685772
0,-0.994717045,-0.153642882,0.25426708,-0.352204715,-0.535920414,0.619757355,0.766969709,-0.828789691,-0.925598243,0.996827587,0.46340927,0.695056114,-0.796211011,0.224912623,0.854722763
0,-0.521371759,-0.999304869,0.552821248,0.422854096,0.613371873,0.354160071,0.670512692,0.283497229,0.723926052,0.773315022,0.5500798,0.985057887,0.499951857,0.664559165,0.689623137
0,-0.997943593,-0.096064955,0.159669201,-0.222616758,-0.345510001,0.404950251,0.518596679,-0.57233545,-0.672539929,0.801657105,-0.337212599,-0.390298813,1.304782926,-0.041230777,-0.862228539
0,-0.103305714,-0.80793168,-0.502659375,0.911786851,-0.976719408,-0.1124724,-0.094130246,-0.980509107,0.919204473,0.655777413,-0.025175046,0.523126232,-0.889857578,-0.13860702,0.293734246
1,-0.176804313,0.868419684,0.334478226,-0.986694069,0.981593156,-0.361525115,0.663420162,0.619163665,-0.307152931,-0.975675205,1.612190526,1.053196021,1.191749854,0.705523081,0.915743417
1,-0.910553036,0.596605456,-0.875002547,0.996866995,0.715697494,-0.362963062,0.462583498,-0.787710358,-0.98226018,0.103441691,0.028047447,0.120096567,0.368207366,-0.312558568,-0.482638528
1,0.913197499,0.808262788,0.49814845,0.10155305,-0.672616481,-0.91579091,-0.910566568,-0.663074769,0.114298093,0.980649008,0.117928127,-0.650601688,0.623506418,-0.001658346,-0.254447492
1,0.920142907,-0.823339231,-0.535347147,-0.161852528,0.59890612,0.8646662,0.961498771,0.777105726,0.08524829,-0.900840354,0.844208501,0.866521931,0.232016187,-0.566614714,-0.260518557
1,0.192165965,0.475335218,0.954750606,-0.108394076,-0.274558068,0.890888479,-0.653772991,-0.86822079,0.991240836,-0.43285071,0.146289235,-0.58383482,0.484728168,-0.172634748,-0.341854214
0,-0.83724615,0.762942819,-0.992275464,0.898614806,-0.040524394,0.580305894,0.978970213,-0.708084725,0.361946726,-0.860133338,0.514749606,0.433761026,1.156607754,0.963542945,0.642613871
0,0.389151321,-0.184765252,-0.977215343,-0.57580403,0.987577142,0.239568353,-0.863082523,0.129381053,0.620731574,-0.293617995,0.223778314,0.314418142,-0.028071431,-0.279062243,-0.15313737
0,-0.0969782,0.802273759,0.516339478,-0.902421105,0.968620195,0.153439043,0.04020328,0.990582996,-0.945520487,-0.583473574,0.37953967,1.267935676,0.921774728,0.727805541,0.456688012
1,0.255417366,-0.387556193,-0.990257849,-0.118301911,0.593288879,-0.626752558,0.16012758,0.995254584,-0.817339516,0.983494516,-1.101848017,-1.040206509,0.330817051,0.22266812,-0.493664414
1,-0.021172113,0.72920449,0.668703664,-0.757520229,0.784477708,0.603408955,-0.569108921,0.83412707,-0.856729929,0.460341272,-1.708117761,-0.533600712,-0.913876194,-0.749190248,-1.146311032
0,-0.175808756,0.867666461,0.336860021,-0.986112344,0.98264035,-0.355387905,0.656963122,0.626679999,-0.318200757,-0.978785115,-1.003561924,-0.833240946,0.894718419,-0.804742297,-1.753882468
1,-0.164621961,0.85907526,0.363443342,-0.978736772,0.99230169,-0.285509091,0.58126876,0.706920351,-0.438909876,-0.99912905,-0.700127732,-0.064439411,0.070265441,0.077982045,-0.307214542
0,-0.117374016,-0.820260313,-0.471759431,0.931004911,-0.990444958,-0.020702856,-0.212943014,-0.945316959,0.843235765,0.795878578,-0.382899872,-0.16015406,-0.03177656,-0.058749352,-0.234311008
0,0.462848376,-0.063546619,-0.914058311,-0.782594191,0.958118708,0.697313968,-0.98670291,-0.600770247,0.999349204,-0.995853319,1.336913272,-0.000651246,0.407544325,-1.348417624,-0.88373315
1,-0.918865708,-0.571555641,0.848952883,-0.988591744,-0.78998902,0.483974419,-0.301256183,0.653053925,0.998848907,-0.391242367,0.489467846,-0.427433268,-0.315527098,-0.102348671,0.300148801
0,0.972752382,-0.939041988,-0.833745925,-0.683014682,-0.280131559,-0.049934891,0.405929172,0.606754146,0.900066354,0.968651642,-0.778955328,0.174081969,0.504082695,0.509743161,-0.131775851
0,0.450507961,-0.084296667,-0.927571087,-0.751459651,0.977158712,0.629941581,-0.99897186,-0.490518233,0.992390518,-0.957601754,-1.7227436,-1.625695015,-0.069416786,1.401879765,0.575216358
1,0.992493622,-0.983137084,-0.953392929,-0.909335718,-0.781132757,-0.698911687,-0.504383661,-0.394997108,-0.160165233,0.205477841,-0.615588067,0.876154355,0.985671585,0.275383085,-0.525246741
0,0.257179262,-0.385034262,-0.990882101,-0.124634392,0.601329188,-0.617476546,0.144815261,0.993420476,-0.805083459,0.987932711,0.18959263,0.089906771,0.618608719,0.20216682,-0.012341225
0,-0.999337842,0.054562614,-0.0908574,0.127031863,0.198828413,-0.234355419,-0.304431714,0.338888198,0.406409745,-0.503548122,-1.347903768,-0.347940049,-0.175758334,-0.331329284,-0.917402002
1,-0.639673804,0.967483311,-0.813291221,0.072998867,-0.994001587,0.551773258,-0.9203428,0.88934657,-0.611164451,-0.145586568,-0.955627709,-0.26643303,0.1916122,-0.167229807,-0.740849762
1,-0.570262615,-0.99221759,0.668109883,0.230221411,0.831246272,-0.017374134,0.942831244,-0.263892188,0.995944632,0.987292502,0.511624512,0.550186502,0.208776566,0.309944679,0.461368652
0,-0.046821814,0.755001608,0.619653234,-0.813028185,0.863925213,0.462617233,-0.377659391,0.942611765,-0.969711277,0.106033844,0.337797849,0.38670185,0.832579031,-1.307959273,-1.555349864
1,0.975193809,0.944475354,0.848313934,0.710065638,0.33649148,0.11969952,-0.320649942,-0.522360659,-0.839313805,-0.995507226,-0.346427622,-1.415975155,0.368975505,0.818358182,0.460656618
1,-0.936469819,-0.512037244,0.780787212,-0.950330074,-0.920968216,0.725794225,0.095303553,0.259902753,0.830308667,-0.885152479,-0.122119367,-0.108404356,-0.095593449,0.590695609,0.57743265
0,0.725503116,-0.418914525,0.320996619,0.884682619,0.512176958,-0.219511418,-0.985824068,-0.599747474,0.767464563,-0.010377538,-0.74637679,0.596837578,-0.553581622,-0.473850088,-0.570247672
1,-0.730665465,0.903235572,-0.952955689,0.489348052,-0.836934739,0.985182377,-0.104375767,0.755270277,0.705072868,0.99512111,0.539128904,-0.278633427,-0.38947975,0.122746728,0.587051055
1,0.984652983,0.965579815,0.905366233,0.817363309,0.56956415,0.417373871,0.079625201,-0.09556632,-0.431862117,-0.826477836,-1.196736064,-1.409790747,-1.497167318,0.119707076,0.269922702
1,0.890151451,0.758571508,0.378337005,-0.08501704,-0.857997103,-0.997801644,-0.637214406,-0.216042597,0.665734904,0.838081893,-0.122399033,0.852476303,0.597727254,0.451009832,0.090946688
1,0.352814624,0.242102237,0.993274273,0.458781142,-0.931231593,0.012440631,0.650857966,-0.480745649,-0.217888103,-0.266166492,-1.454948949,-0.921366459,0.343318681,0.384291463,-0.514842353
0,-0.832154167,-0.77183553,0.994877784,-0.883947858,0.091264421,-0.62817614,-0.959930781,0.643406434,-0.458841446,0.784231056,-0.56647761,0.792378316,-0.240826943,0.382015184,0.21918985
0,-0.499346951,0.999999361,-0.498366845,-0.502283431,-0.496404723,-0.504237875,-0.494440062,-0.506189739,-0.492472871,-0.490503162,-0.595874692,-0.230192905,0.159406971,0.550857262,0.17321643
0,0.109198946,0.582070311,0.871837286,-0.391662886,0.182574065,0.997249425,-0.989556773,-0.25134022,0.455468998,0.695881015,-0.370655897,-0.408317532,-1.672188691,-1.680704866,-1.029938469
0,0.946882547,0.881816594,0.683322209,0.412235153,-0.227868914,-0.528884529,-0.936348311,-0.999509602,-0.811854143,0.034863831,1.19730358,0.652958304,0.136608503,-0.697926703,-0.167579165
0,-0.563327816,-0.993710633,0.652305203,0.258787303,0.804628444,0.037330208,0.916594167,-0.185999248,0.982586541,0.999295605,-0.282087619,0.194162655,-0.842272461,-0.377813899,-0.097721478
1,-0.91740881,0.576072293,-0.853774417,0.990448051,0.777430135,-0.462925391,0.330903787,-0.679101628,-0.99998373,0.341648124,0.26984842,-0.663279542,-0.195960847,0.028312408,0.261217042
0,0.004229232,-0.702606792,-0.714543437,0.696562852,-0.690469076,-0.726275596,0.732063942,-0.678133764,0.671893111,-0.749113085,-1.076935581,-0.408569537,0.683914965,1.438865798,0.558440525
1,0.960021928,-0.910802043,-0.758824835,-0.546174919,-0.010359319,0.269964615,0.745168752,0.902053464,0.992671654,0.563412167,1.206912937,-0.217876513,-0.093988629,0.628760313,1.279211096
0,0.398292515,0.170085358,0.971637112,0.603906221,-0.99469049,-0.301781096,0.902642146,-0.035264964,-0.70614356,0.427932783,0.430422799,-0.406902113,0.08492862,-0.532245366,-0.359498276
0,0.966963146,-0.926180676,-0.799458766,-0.619913652,-0.152513032,0.104459581,0.581175621,0.769420651,0.984316327,0.827619818,0.152982075,-0.335687474,0.773276073,0.002523085,-0.307623914
1,-0.980567916,0.291879112,-0.473844601,0.637394515,0.884785426,-0.959011781,-0.994214679,0.953823089,0.764841752,-0.2748309,1.504599414,0.400229995,-0.124674679,0.413657937,1.228294984
1,-0.582006668,-0.989303651,0.694401113,0.181011495,0.872538032,-0.110544999,0.976410496,-0.392692661,0.997177592,0.933071768,0.047782859,-0.592641738,0.960718407,0.592494254,0.136026481
1,-0.895088952,0.639039214,-0.914962173,0.998905851,0.564379556,-0.137082799,0.7081083,-0.948662876,-0.823912245,-0.406131666,0.485395007,1.148334181,-0.271940025,0.648448595,1.027116111
0,0.854004768,0.681678401,0.201503579,-0.337508366,-0.99127367,-0.915133795,-0.061478012,0.466778549,0.999957945,-0.07977428,0.074292431,-0.191305886,-1.072762649,-1.412783391,-0.839255851
1,-0.96396479,0.393015027,-0.623475625,0.809002072,0.995970717,-0.983938006,-0.753112028,0.550954487,0.044948158,0.690986628,1.327170234,1.765081966,0.254539175,-0.291209437,0.245106093
0,-0.294188976,-0.943589438,-0.038871289,0.966460447,-0.654753854,0.91501546,-0.983490258,0.462285052,-0.880911214,-0.392003366,-0.04174804,1.536973837,-0.502929708,0.232030832,0.462621666
1,0.900692536,-0.781235888,-0.432449616,0.002227604,0.784009229,0.975840132,0.77844704,0.42842826,-0.440466499,-0.972832857,0.241318957,0.20407837,0.53305962,-0.354260781,-0.500131113
0,-0.99865303,0.07778486,-0.129408581,0.180683684,0.281636815,-0.331042881,-0.427048891,0.4733902,0.562125557,-0.683597696,0.266594433,0.312865763,0.13837532,-0.632968558,-0.568859002
0,-0.989935833,0.211383688,-0.347575396,0.47677099,0.703965036,-0.797390449,-0.934533419,0.975490516,0.998070538,-0.883220261,0.230565794,-0.655248484,-0.884361175,-0.316688832,0.240774653
1,0.143916588,-0.538596987,-0.911305325,0.27629308,0.008901138,-0.988269597,0.903831456,0.553510595,-0.767806063,-0.259140681,-0.840777249,0.826811494,-0.76463959,0.588994694,0.550925865
0,-0.977157981,-0.315725157,0.510157591,-0.681283966,-0.923769424,0.984050793,0.969047137,-0.89444754,-0.62793717,0.03645013,-0.526957186,-1.512277953,-0.394760982,0.369091463,0.302993361
1,-0.76612348,-0.865933163,0.98486109,-0.643117247,0.642269367,-0.984668642,-0.343002152,-0.340922162,-0.98505233,-0.6414207,-0.417267382,0.187584502,0.324132839,0.487176552,0.116476442
0,0.628373458,-0.231668637,0.611174118,0.999759824,-0.18881754,-0.882566817,-0.274074658,0.575903105,0.678128116,-0.936600061,-0.261363344,-0.934788202,-0.72915116,-0.4536866,-0.219792692
0,0.698515286,-0.365884222,0.410400314,0.939226008,0.320514365,-0.453958767,-0.879798391,-0.27439661,0.967963528,-0.537798661,-0.070736669,-1.160496782,0.352781886,-1.940119308,-2.151878585
0,0.988853817,0.974979401,0.931014645,0.86629537,0.680794753,0.564148658,0.296008516,0.150491946,-0.147286962,-0.561469601,0.883005957,-0.616169551,0.19324062,0.420698644,0.765581312
1,-0.845324588,0.748260326,-0.986949126,0.920324399,0.041649167,0.498582431,0.996927186,-0.800876981,0.197188728,-0.949685881,0.247614978,-0.819633718,0.844947071,0.599932875,0.301266828
1,-0.909951012,0.598354332,-0.8767565,0.997256598,0.710089583,-0.354140669,0.473504882,-0.796144229,-0.9789875,0.082450738,-0.04417168,-0.211658547,-0.470520678,-0.692335644,-0.479161145
1,-0.999464826,0.049056762,-0.081702926,0.114261639,0.178977448,-0.211065275,-0.274529086,0.305837141,0.367438034,-0.456809928,1.126607601,0.811532008,0.375679719,0.046203566,0.421667507
0,-0.999350137,0.05405415,-0.090012185,0.125853229,0.196998221,-0.2322097,-0.301681859,0.335852243,0.402839618,-0.499289229,0.860918737,0.210466149,-0.997070269,-0.124075454,0.804919049
0,-0.166203512,0.860304008,0.359705483,-0.979872638,0.991170799,-0.295483199,0.592306087,0.696063404,-0.422265571,-0.997888768,0.129945218,-0.233360091,0.467175625,0.104656875,-0.063958329
0,0.627710186,-0.230424724,0.612859284,0.999820754,-0.193418981,-0.885158187,-0.267100074,0.582503765,0.670891823,-0.932198083,0.460009819,0.399258388,-0.504903853,-0.228700618,0.253756219
1,0.534705062,-0.06080234,0.810963967,0.928055417,-0.733949039,-0.966400426,0.646080695,0.990454597,-0.548658304,0.44312252,0.157355399,-0.690114699,-0.461999279,-0.160602482,0.149074857
0,0.897443374,0.774238336,0.415646677,-0.028199624,-0.808687516,-0.9852407,-0.7373264,-0.363709426,0.515393818,0.942339755,-0.82066758,-0.543544994,0.080030414,-0.222150754,-0.672499751
1,-0.533549457,0.998272396,-0.582321366,-0.376877899,-0.673667497,-0.265617508,-0.755711028,-0.150689235,-0.827319028,-0.887502671,0.381826971,-0.430816226,0.366491835,1.088044611,1.095712179
1,0.954626569,-0.898879983,-0.727597861,-0.490288515,0.092234008,0.384585095,0.841224707,0.96407462,0.944105108,0.321856982,-0.272459717,0.870383381,1.197191014,1.169269151,0.434443786
1,-0.746408148,-0.887652386,0.969017792,-0.558913165,0.759940452,-0.999788379,-0.093789028,-0.592550144,-0.867957935,-0.905844231,-1.206977061,-1.496044766,-0.716325092,0.022790226,-0.222535759
0,-0.818952688,-0.793670531,0.999085737,-0.842737369,0.218305057,-0.738801357,-0.885643154,0.458818026,-0.678530982,0.533043411,-0.060783633,1.25510145,0.229829309,0.306026348,0.160719877
1,-0.791457152,0.834051081,-0.997320526,0.744621845,-0.457557102,0.905625724,0.639252433,-0.035911008,0.95781357,0.110298776,0.214824197,0.266572569,0.246149504,-0.133830537,-0.149493191
1,0.867834342,0.710945728,0.267572335,-0.246528805,-0.960567429,-0.971762142,-0.288488992,0.22536838,0.954285491,0.309268857,0.419236136,-0.163254611,-1.020999652,0.051105264,0.771223158
1,0.60734492,0.192464677,-0.66269292,-0.997431034,0.330716419,0.950594298,0.050262535,-0.762907426,-0.423794059,0.734531759,0.210268564,0.352300568,0.871656243,0.444859891,0.114166052
1,-0.992907031,-0.1778123,0.293549797,-0.405123014,-0.609527056,0.699458216,0.848418125,-0.905333737,-0.980010724,0.987662488,0.773397896,0.723522375,1.193879213,0.651340108,0.441099449
0,0.67219947,-0.314913189,0.491015937,0.975034494,0.127129843,-0.648906177,-0.694845596,0.065368937,0.986929119,-0.88751635,-0.023515949,-0.571557679,-1.619072961,0.201768375,0.999546881
1,0.653447555,0.279042389,-0.544564385,-0.990730921,0.010275979,0.763646638,0.527212969,-0.298718026,-0.900496894,0.993313298,-0.416511066,-1.086282861,0.113619016,0.14370468,-0.121360361
1,-0.83090814,-0.773970538,0.995429014,-0.880249603,0.103543083,-0.639453689,-0.954413364,0.626948199,-0.481606811,0.763638514,0.906530379,-0.389950376,0.042016257,0.043306655,0.475563716
1,-0.920174885,-0.567448697,0.844522805,-0.986768651,-0.801088186,0.502805804,-0.274141684,0.628766945,0.996279232,-0.435217003,0.460726147,0.92088007,-0.489729979,-1.177552431,-0.702324368
0,-0.8462055,-0.746615085,0.986276049,-0.922569349,-0.050720081,-0.489251243,-0.997928295,0.810170558,-0.178540317,0.956911096,-0.117765792,-0.398362058,-0.315710814,0.676331153,0.775303664
0,-0.826636185,0.781170914,-0.997070375,0.867257988,-0.145202366,0.676802355,0.933048911,-0.568847718,0.556594814,-0.687639587,-0.161195163,0.961034191,0.028860563,-0.824884841,-0.919912703
1,0.732583986,0.432954197,-0.296397459,-0.867226262,-0.560191192,0.15346049,0.996749974,0.67536955,-0.685948269,-0.139175629,-0.562242885,-0.245124471,0.968923753,0.967362267,0.201778948
1,-0.902858653,-0.618345171,0.896169023,-0.999882744,-0.642122006,0.250154267,-0.593988334,0.882160897,0.921651134,0.160262076,0.093941113,1.121776268,-0.195247018,-0.167161578,-0.022567512
0,-0.913618575,0.587567038,-0.865800565,0.994455918,0.743806169,-0.407804032,0.405339989,-0.742000793,-0.994735904,0.210461125,-0.291879769,-0.704333371,0.662880783,0.396875833,-0.080504443
1,-0.886316146,0.661038377,-0.933362523,0.99347017,0.473728327,-0.012051349,0.813929427,-0.990431868,-0.678930561,-0.64276217,0.385115473,-0.699740098,1.060726476,0.731002161,0.393196659
0,0.908248697,-0.797548849,-0.471952517,-0.059751668,0.71989183,0.944267865,0.863816036,0.57375129,-0.249685088,-0.999728784,0.185307273,-0.844511164,1.019913519,0.863150535,0.445847412
1,0.263411561,0.376080607,0.992927168,0.147016384,-0.629310065,0.583940443,-0.090336999,-0.984535013,0.758876223,-0.998083886,0.017624177,-0.691666258,0.199498917,-0.090572136,-0.181509506
1,-0.889039471,0.65435563,-0.927953477,0.995618908,0.502120174,-0.050473771,0.783706986,-0.981119063,-0.727259471,-0.574783639,0.399778405,1.06675757,-0.975411641,-1.239804803,-0.55220978
0,0.997259551,0.993837512,0.982913249,0.96660174,0.918203626,0.886382285,0.80836613,0.762598914,0.658799056,0.476853326,-0.588892144,-1.731198624,0.368659857,-0.221836435,-0.700612436
0,-0.668734596,0.951303159,-0.86535869,0.206087428,-0.994823911,0.740823228,-0.74616731,0.993980121,-0.213900574,0.399667459,-0.194286554,0.464928584,0.429275131,1.59213976,1.280358918
0,-0.35391427,0.970676115,-0.118703657,-0.886654279,0.358399816,-0.999988478,0.752658628,-0.882173825,0.972939258,0.968323504,0.432445394,0.623248911,0.655797268,-0.477638906,-0.589314843
0,-0.305550243,-0.949353697,-0.0091074,0.954919233,-0.603876099,0.943473185,-0.960167948,0.559439921,-0.937279648,-0.544250025,0.018905786,0.2883526,0.629880237,-0.867731218,-1.173218444
0,-0.922437407,0.560240269,-0.836643488,0.983262232,0.819830299,-0.535132031,0.226260676,-0.584843931,-0.988286658,0.509541832,-0.064062971,-1.24645985,-1.291662399,-0.553000281,0.060799433
0,0.408041134,0.15431789,0.964995428,0.633197767,-0.999009874,-0.367020285,0.937862591,0.065881902,-0.787378227,0.561891327,-0.235949642,-1.08484246,0.050997869,-0.205209353,-0.348683108
